,Chucky,Hammer,Katze,Kreatur,Munster,Pedro,binary_alpha_digits,caltech101,caltech_birds2010,caltech_birds2011,cats_vs_dogs,cifar100,cifar10,colorectal_histology,deep_weeds,default,eurosat,fashion_mnist,horses_or_humans,mnist
eurosat_41,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_42,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_43,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_44,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_45,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_46,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_47,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_48,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_49,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_50,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_51,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_52,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_53,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_54,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_55,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_56,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_57,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_58,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_59,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_60,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_61,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_62,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_63,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_64,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_65,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_66,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_67,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_68,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_69,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_70,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_71,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_72,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_73,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_74,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_75,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_76,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_77,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_78,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_79,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_80,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_81,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_82,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_83,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_84,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_85,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_86,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_87,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_88,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_89,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_90,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_91,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_92,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_93,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_94,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_95,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_96,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_97,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_98,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
eurosat_99,0.92703,0.97906,0.97755,0.96502,0.97778,0.94477,0.96261,0.92256,0.91576,0.95934,0.97560,0.97430,0.97368,0.97798,0.97828,0.97363,0.97830,0.97316,0.96680,0.92625
fashion_mnist_0,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_1,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_2,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_3,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_4,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_5,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_6,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_7,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_8,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_9,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_10,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_11,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_12,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_13,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_14,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_15,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_16,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_17,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_18,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_19,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_20,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_21,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_22,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_23,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_24,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_25,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_26,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_27,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_28,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_29,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_30,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_31,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_32,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_33,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_34,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_35,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_36,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_37,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_38,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_39,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_40,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_41,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_42,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_43,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_44,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_45,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_46,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_47,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_48,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_49,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_50,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_51,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_52,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_53,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_54,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_55,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_56,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_57,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_58,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_59,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_60,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_61,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_62,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_63,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_64,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_65,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_66,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
fashion_mnist_67,0.96013,0.95715,0.95762,0.95620,0.96017,0.94146,0.94976,0.89837,0.95167,0.94635,0.95870,0.95842,0.95750,0.95383,0.95928,0.95795,0.95420,0.95933,0.95580,0.95905
